org_key,year,event_key,match_key,match_number,time,alliance,team_key,contributedPoints,totalAutoPoints,totalTeleopPoints,totalHumanPoints,totalEndgamePoints,totalAutoCoral,totalTeleopCoral,totalCoral,startOutside,startMiddle,startInside,preMatchStart,didStartingZone,autoCoralL4,autoCoralL3,autoCoralL2,autoCoralL1,autoAlgaeProc,autoAlgaeNet,cycleSpeedFactor,totalAlgae,onBargeSpeedFactor,cycleTime,teleopStation,teleopFloor,humanNet,teleopCoralL4,teleopCoralL3,teleopCoralL2,teleopCoralL1,teleopAlgaeProc,teleopAlgaeNet,onBargeTimeStart,onBargeTimeEnd,bargeStatus,teleopCoop,diedDuringMatch,recoveredFromFreeze,reliabilityFactor,outstandingPerformance,dataGood
frc8749,2025,2025txwac,2025txwac_qm35,35,2/28/2025 10:39:00 PM,red,frc8408,3,2,0,0,0,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm35,35,2/28/2025 10:39:00 PM,blue,frc8515,3,2,0,0,0,0,0,0,1,0,0,Outside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm35,35,2/28/2025 10:39:00 PM,blue,frc9444,2,0,0,0,2,0,0,0,0,1,0,Middle,0,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm35,35,2/28/2025 10:39:00 PM,blue,frc10062,2,0,0,0,2,0,0,0,0,0,1,Inside,0,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm35,35,2/28/2025 10:39:00 PM,red,frc2969,5,2,0,0,2,0,0,0,1,0,0,Outside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm36,36,2/28/2025 10:47:00 PM,red,frc7125,3,2,0,0,0,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm36,36,2/28/2025 10:47:00 PM,red,frc2158,3,2,0,0,0,0,0,0,1,0,0,Outside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm36,36,2/28/2025 10:47:00 PM,blue,frc6672,16,2,13,0,0,0,2,2,0,1,0,Middle,1,0,0,0,0,0,0,4.125391508960369,1,10.002590419632025,38.333333333333336,0,0,0,1,0,0,1,1,0,20,15,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm36,36,2/28/2025 10:47:00 PM,blue,frc9577,11,2,8,0,0,0,1,1,1,0,0,Outside,1,0,0,0,0,0,0,2.492815415305163,1,10.002590419632025,67.5,0,1,0,0,0,0,1,1,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm36,36,2/28/2025 10:47:00 PM,blue,frc148,59,7,40,0,12,1,5,6,0,0,0,Not There,0,1,0,0,0,0,0,7.054728042967228,4,10.002590419632025,13.88888888888889,0,0,0,4,1,0,0,0,4,10,5,Deep Cage,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm37,37,2/28/2025 10:55:00 PM,blue,frc2583,19,0,19,0,0,0,5,5,0,0,0,Not There,0,0,0,0,0,0,0,5.13667160507986,0,10.002590419632025,27.0,0,0,0,3,0,0,2,0,0,0,0,Not Parked,1,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm37,37,2/28/2025 10:55:00 PM,blue,frc3005,70,9,48,0,12,1,12,13,1,0,0,Outside,1,1,0,0,0,0,0,8.253652183799758,0,6.002590419632064,9.166666666666666,1,0,0,4,4,4,0,0,0,25,5,Deep Cage,1,0,0,1.0,1,1
frc8749,2025,2025txwac,2025txwac_qm37,37,2/28/2025 10:55:00 PM,blue,frc2950,45,2,24,16,2,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,4.714878040082628,4,8.002590419632043,31.25,1,0,4,0,0,0,0,4,0,10,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm37,37,2/28/2025 10:55:00 PM,red,frc6526,5,2,0,0,2,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,1,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm37,37,2/28/2025 10:55:00 PM,red,frc5212,5,2,0,0,2,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,5,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm37,37,2/28/2025 10:55:00 PM,red,frc7121,0,0,0,0,0,0,0,0,1,0,0,Outside,0,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,1,1.5,0,0
frc8749,2025,2025txwac,2025txwac_qm38,38,2/28/2025 11:03:00 PM,red,frc2689,31,2,16,0,12,0,8,8,1,0,0,Outside,1,0,0,0,0,0,0,6.955466507518029,0,10.002590419632025,14.375,1,0,0,0,0,0,8,0,0,20,15,Deep Cage,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm38,38,2/28/2025 11:03:00 PM,red,frc8088,32,14,16,0,2,2,2,4,1,0,0,Outside,0,2,0,0,0,0,0,3.662740416747463,1,10.002590419632025,45.0,1,0,0,2,0,0,0,1,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm38,38,2/28/2025 11:03:00 PM,red,frc8528,0,0,0,0,0,0,0,0,0,1,0,Middle,0,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,1,1.5,0,0
frc8749,2025,2025txwac,2025txwac_qm38,38,2/28/2025 11:03:00 PM,blue,frc4610,5,2,0,0,2,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,8.002590419632043,160.0,0,0,0,0,0,0,0,0,0,10,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm38,38,2/28/2025 11:03:00 PM,blue,frc6377,32,5,24,0,2,1,12,13,0,1,0,Middle,1,0,0,0,1,0,0,7.662740416747422,0,10.002590419632025,11.25,1,0,0,0,0,0,12,0,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm38,38,2/28/2025 11:03:00 PM,blue,frc2687,9,2,6,0,0,0,3,3,0,0,0,Not There,1,0,0,0,0,0,0,4.387880575516872,0,6.832665418189743,35.0,0,1,0,0,0,0,3,0,0,30,15,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm39,39,2/28/2025 11:11:00 PM,blue,frc5503,3,2,0,0,0,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,1,1,0,0.0,0,1
frc8749,2025,2025txwac,2025txwac_qm39,39,2/28/2025 11:11:00 PM,blue,frc8749,14,14,0,0,0,0,0,0,0,0,0,Not There,0,0,0,0,0,1,2,0.002590419632126,3,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm39,39,2/28/2025 11:11:00 PM,blue,frc2468,35,2,20,0,12,0,4,4,0,1,0,Middle,1,0,0,0,0,0,0,4.714878040082628,0,10.002590419632025,31.25,1,0,0,4,0,0,0,0,0,10,5,Deep Cage,1,0,0,1.0,1,1
frc8749,2025,2025txwac,2025txwac_qm39,39,2/28/2025 11:11:00 PM,red,frc5613,2,0,0,0,2,0,0,0,0,0,1,Inside,0,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm39,39,2/28/2025 11:11:00 PM,red,frc2714,45,2,40,0,2,0,8,8,1,0,0,Outside,1,0,0,0,0,0,0,6.601710983349873,0,10.002590419632025,16.25,1,0,0,8,0,0,0,0,0,5,0,Parked,0,0,0,1.0,1,1
frc8749,2025,2025txwac,2025txwac_qm39,39,2/28/2025 11:11:00 PM,red,frc9786,5,2,0,0,2,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,6.002590419632064,160.0,1,0,0,0,0,0,0,0,0,20,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm40,40,2/28/2025 11:19:00 PM,red,frc2582,40,2,35,0,2,0,10,10,1,0,0,Outside,1,0,0,0,0,0,0,7.245567173124591,0,10.002590419632025,13.0,1,0,0,1,4,4,1,0,0,5,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm40,40,2/28/2025 11:19:00 PM,red,frc2881,34,9,12,0,12,1,3,4,1,0,0,Outside,1,1,0,0,0,0,0,3.8848030415249486,0,8.002590419632043,41.66666666666666,1,0,0,1,1,1,0,0,0,10,0,Deep Cage,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm40,40,2/28/2025 11:19:00 PM,blue,frc8858,3,2,0,0,0,0,0,0,1,0,0,Outside,1,0,0,0,0,0,0,0.002590419632126,0,8.002590419632043,160.0,0,0,0,0,0,0,0,0,0,10,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm40,40,2/28/2025 11:19:00 PM,blue,frc8408,3,2,0,0,0,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm41,41,2/28/2025 11:27:00 PM,red,frc1296,24,2,17,4,0,0,4,4,1,0,0,Outside,1,0,0,0,0,0,0,4.714878040082628,0,10.002590419632025,31.25,1,0,1,3,0,0,1,0,0,10,5,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm41,41,2/28/2025 11:27:00 PM,red,frc9054,6,0,6,0,0,0,0,0,0,0,1,Inside,0,0,0,0,0,0,0,0.4928154153051824,1,10.002590419632025,135.0,0,1,0,0,0,0,0,1,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm41,41,2/28/2025 11:27:00 PM,blue,frc3310,5,2,0,0,2,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm41,41,2/28/2025 11:27:00 PM,blue,frc8507,22,5,4,0,12,1,2,3,0,1,0,Middle,1,0,0,0,1,0,0,3.217955574074571,0,4.832665418189764,52.5,1,1,0,0,0,0,2,0,0,30,0,Deep Cage,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm41,41,2/28/2025 11:27:00 PM,blue,frc10312,5,2,0,0,2,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm42,42,2/28/2025 11:35:00 PM,blue,frc8528,3,2,0,0,0,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm42,42,2/28/2025 11:35:00 PM,blue,frc148,39,7,20,0,12,1,4,5,0,0,1,Inside,0,1,0,0,0,0,0,4.714878040082628,0,10.002590419632025,31.25,1,0,0,4,0,0,0,0,0,10,5,Deep Cage,0,0,0,1.0,1,1
frc8749,2025,2025txwac,2025txwac_qm42,42,2/28/2025 11:35:00 PM,red,frc6672,27,7,18,0,2,1,5,6,0,0,0,Not There,0,1,0,0,0,0,0,5.13667160507986,0,10.002590419632025,27.0,0,0,0,2,0,2,1,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm42,42,2/28/2025 11:35:00 PM,red,frc3005,71,16,42,0,12,2,5,7,1,0,0,Outside,1,2,0,0,0,0,0,7.599322697292747,5,6.002590419632064,11.5,1,0,0,2,3,0,0,0,5,20,0,Deep Cage,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm42,42,2/28/2025 11:35:00 PM,red,frc6526,3,2,0,0,0,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,6.002590419632064,160.0,0,0,0,0,0,0,0,0,0,20,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm43,43,2/28/2025 11:43:00 PM,red,frc5212,5,2,0,0,2,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,6.832665418189743,160.0,0,0,0,0,0,0,0,0,0,15,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm43,43,2/28/2025 11:43:00 PM,red,frc8732,7,2,4,0,0,0,2,2,0,1,0,Middle,1,0,0,0,0,0,0,2.492815415305163,0,10.002590419632025,67.5,1,0,0,0,0,0,2,0,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm43,43,2/28/2025 11:43:00 PM,blue,frc4610,22,2,19,0,0,0,5,5,1,0,0,Outside,1,0,0,0,0,0,0,5.358734229857346,0,10.002590419632025,25.0,1,0,0,3,0,0,2,0,0,10,5,Not Parked,1,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm43,43,2/28/2025 11:43:00 PM,blue,frc2714,63,9,41,0,12,1,10,11,0,0,1,Inside,1,1,0,0,0,0,0,7.13667160507984,0,10.002590419632025,13.5,1,0,0,3,5,2,0,0,0,0,0,Deep Cage,0,0,0,1.0,1,1
frc8749,2025,2025txwac,2025txwac_qm43,43,2/28/2025 11:43:00 PM,blue,frc8749,50,2,35,0,12,0,9,9,0,1,0,Middle,1,0,0,0,0,0,0,7.054728042967228,0,8.002590419632043,13.88888888888889,1,0,0,3,3,2,1,0,0,10,0,Deep Cage,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm44,44,2/28/2025 11:51:00 PM,red,frc9577,13,2,8,0,2,0,3,3,0,0,1,Inside,1,0,0,0,0,0,0,3.662740416747463,0,10.002590419632025,45.0,1,0,0,0,0,2,1,0,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm44,44,2/28/2025 11:51:00 PM,red,frc8408,3,2,0,0,0,0,0,0,1,0,0,Outside,1,0,0,0,0,0,0,0.002590419632126,0,8.002590419632043,160.0,0,0,0,0,0,0,0,0,0,10,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm44,44,2/28/2025 11:51:00 PM,red,frc2582,46,9,24,0,12,1,6,7,0,1,0,Middle,1,1,0,0,0,0,0,6.25365218379978,0,6.832665418189743,18.33333333333333,1,0,0,4,0,0,2,0,0,25,10,Deep Cage,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm44,44,2/28/2025 11:51:00 PM,blue,frc8088,30,2,27,0,0,0,6,6,1,0,0,Outside,1,0,0,0,0,0,0,5.662740416747443,0,10.002590419632025,22.5,1,0,0,5,0,0,1,0,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm44,44,2/28/2025 11:51:00 PM,blue,frc2583,34,0,34,0,0,0,7,7,0,0,1,Inside,0,0,0,0,0,0,0,6.107525259420333,0,10.002590419632025,19.285714285714285,0,0,0,6,1,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm45,45,2/28/2025 11:59:00 PM,red,frc7121,37,9,27,0,0,1,3,4,1,0,0,Outside,1,1,0,0,0,0,0,5.13667160507986,2,10.002590419632025,27.0,0,0,0,3,0,0,0,2,0,0,0,Not Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm45,45,2/28/2025 11:59:00 PM,blue,frc5613,5,2,0,0,2,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,4.387880575516872,160.0,0,0,0,0,0,0,0,0,0,35,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm45,45,2/28/2025 11:59:00 PM,blue,frc2687,44,5,26,0,12,1,9,10,0,1,0,Middle,1,0,0,0,1,0,0,7.557805576959153,0,5.358734229857346,11.666666666666666,0,0,0,0,0,8,1,0,0,30,5,Deep Cage,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm45,45,2/28/2025 11:59:00 PM,blue,frc5682,2,0,0,0,2,0,0,0,0,1,0,Middle,0,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm45,45,2/28/2025 11:59:00 PM,red,frc1296,20,2,15,0,2,0,3,3,0,1,0,Middle,1,0,0,0,0,0,0,4.125391508960369,0,6.002590419632064,38.333333333333336,0,1,0,3,0,0,0,0,0,20,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm46,46,3/1/2025 12:07:00 AM,red,frc2969,5,2,0,0,2,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm46,46,3/1/2025 12:07:00 AM,red,frc6377,31,5,25,0,0,1,5,6,0,0,1,Inside,1,0,0,0,1,0,0,5.13667160507986,0,10.002590419632025,27.0,1,1,0,5,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm46,46,3/1/2025 12:07:00 AM,blue,frc8507,25,2,10,0,12,0,5,5,0,1,0,Middle,1,0,0,0,0,0,0,5.358734229857346,0,10.002590419632025,25.0,1,0,0,0,0,0,5,0,0,10,5,Deep Cage,1,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm46,46,3/1/2025 12:07:00 AM,blue,frc2689,37,2,22,0,12,0,5,5,1,0,0,Outside,1,0,0,0,0,0,0,6.57017635163324,2,6.002590419632064,16.428571428571427,1,0,0,0,0,0,5,2,0,20,0,Deep Cage,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm46,46,3/1/2025 12:07:00 AM,blue,frc2158,3,2,0,0,0,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm47,47,3/1/2025 12:15:00 AM,blue,frc10312,11,2,6,0,2,0,2,2,0,0,0,Not There,1,0,0,0,0,0,0,2.492815415305163,0,10.002590419632025,67.5,1,0,0,0,0,2,0,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm47,47,3/1/2025 12:15:00 AM,blue,frc7125,0,0,0,0,0,0,0,0,0,0,0,Not There,0,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm47,47,3/1/2025 12:15:00 AM,blue,frc5866,18,0,18,0,0,0,0,0,0,1,0,Middle,0,0,0,0,0,0,0,3.662740416747463,3,10.002590419632025,45.0,0,0,0,0,0,0,0,3,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm47,47,3/1/2025 12:15:00 AM,red,frc2468,61,2,46,0,12,0,12,12,1,0,0,Outside,1,0,0,0,0,0,0,8.125391508960329,0,6.002590419632064,9.583333333333334,1,0,0,3,4,5,0,0,0,20,0,Deep Cage,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm47,47,3/1/2025 12:15:00 AM,red,frc3310,41,9,29,0,2,1,5,6,1,0,0,Outside,1,1,0,0,0,0,0,5.662740416747443,1,10.002590419632025,22.5,1,0,0,3,2,0,0,1,0,0,0,Parked,0,0,0,1.0,1,1
frc8749,2025,2025txwac,2025txwac_qm47,47,3/1/2025 12:15:00 AM,red,frc8858,3,2,0,0,0,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,1,0,0.0,0,1
frc8749,2025,2025txwac,2025txwac_qm48,48,3/1/2025 12:23:00 AM,red,frc2950,37,2,32,0,2,0,1,1,1,0,0,Outside,1,0,0,0,0,0,0,5.662740416747443,5,10.002590419632025,22.5,0,1,0,0,0,0,1,5,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm48,48,3/1/2025 12:23:00 AM,red,frc418,41,0,35,0,6,0,7,7,0,1,0,Middle,0,0,0,0,0,0,0,6.107525259420333,0,10.002590419632025,19.285714285714285,0,0,0,7,0,0,0,0,0,0,0,Shallow Cage,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm48,48,3/1/2025 12:23:00 AM,red,frc8769,14,2,9,0,2,0,3,3,0,0,0,Not There,1,0,0,0,0,0,0,3.662740416747463,0,10.002590419632025,45.0,0,0,0,0,0,3,0,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm48,48,3/1/2025 12:23:00 AM,blue,frc9054,8,0,6,0,2,0,0,0,0,0,1,Inside,0,0,0,0,0,0,0,0.7148780400826666,1,8.002590419632043,125.0,0,0,0,0,0,0,0,1,0,10,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm48,48,3/1/2025 12:23:00 AM,blue,frc9786,15,2,10,0,2,0,5,5,1,0,0,Outside,1,0,0,0,0,0,0,5.4765216079644805,0,6.832665418189743,24.0,1,0,0,0,0,0,5,0,0,15,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm49,49,3/1/2025 12:31:00 AM,red,frc2687,26,5,8,0,12,1,4,5,0,1,0,Middle,1,0,0,0,1,0,0,4.714878040082628,0,8.002590419632043,31.25,0,0,0,0,0,0,4,0,0,10,0,Deep Cage,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm49,49,3/1/2025 12:31:00 AM,red,frc148,43,12,28,0,2,2,7,9,0,0,1,Inside,1,1,0,0,1,0,0,6.216420827465086,0,10.002590419632025,18.571428571428573,1,0,0,1,5,1,0,0,0,5,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm49,49,3/1/2025 12:31:00 AM,blue,frc5212,2,0,2,0,0,0,1,1,0,1,0,Middle,0,0,0,0,0,0,0,0.4928154153051824,0,10.002590419632025,135.0,0,0,0,0,0,0,1,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm49,49,3/1/2025 12:31:00 AM,blue,frc8408,5,2,0,0,2,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,8.002590419632043,160.0,0,0,0,0,0,0,0,0,0,10,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm49,49,3/1/2025 12:31:00 AM,blue,frc4610,11,2,6,0,2,0,2,2,1,0,0,Outside,1,0,0,0,0,0,0,2.492815415305163,0,10.002590419632025,67.5,0,0,0,0,1,0,1,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm50,50,3/1/2025 12:39:00 AM,red,frc2689,25,2,20,0,2,0,4,4,0,0,0,Not There,1,0,0,0,0,0,0,5.662740416747443,2,10.002590419632025,22.5,0,0,0,0,0,0,4,2,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm50,50,3/1/2025 12:39:00 AM,blue,frc2158,5,2,0,0,2,0,0,0,1,0,0,Outside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,5,0,Parked,0,0,0,1.0,0,1
frc8749,2025,2025txwac,2025txwac_qm50,50,3/1/2025 12:39:00 AM,blue,frc9444,3,2,0,0,0,0,0,0,0,1,0,Middle,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,0,0,0,0,0,0,0,0,0,0,0,Not Parked,0,1,0,0.0,0,0
frc8749,2025,2025txwac,2025txwac_qm50,50,3/1/2025 12:39:00 AM,blue,frc3005,89,16,70,0,2,2,14,16,0,0,1,Inside,1,2,0,0,0,0,0,8.30659660652214,1,10.002590419632025,9.0,1,1,0,10,4,0,0,0,1,0,0,Parked,0,0,0,1.0,1,1
frc8749,2025,2025txwac,2025txwac_qm50,50,3/1/2025 12:39:00 AM,red,frc2582,35,3,32,0,0,1,7,8,0,0,1,Inside,0,0,0,0,1,0,0,6.107525259420333,0,10.002590419632025,19.285714285714285,0,0,0,4,3,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm51,51,3/1/2025 12:47:00 AM,red,frc2881,41,9,25,0,6,1,5,6,0,0,1,Inside,1,1,0,0,0,0,0,5.4765216079644805,0,10.002590419632025,24.0,1,0,0,5,0,0,0,0,0,10,15,Shallow Cage,0,0,0,1.0,1,0
frc8749,2025,2025txwac,2025txwac_qm51,51,3/1/2025 12:47:00 AM,red,frc8858,34,2,29,0,2,0,1,1,0,1,0,Middle,1,0,0,0,0,0,0,5.358734229857346,4,10.002590419632025,25.0,0,0,0,1,0,0,0,4,0,10,5,Parked,1,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm51,51,3/1/2025 12:47:00 AM,red,frc10312,11,0,9,0,2,0,3,3,1,0,0,Outside,0,0,0,0,0,0,0,3.662740416747463,0,10.002590419632025,45.0,0,0,0,0,0,3,0,0,0,0,0,Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm51,51,3/1/2025 12:47:00 AM,blue,frc8528,3,2,0,0,0,0,0,0,0,0,1,Inside,1,0,0,0,0,0,0,0.002590419632126,0,10.002590419632025,160.0,1,0,0,0,0,0,0,0,0,0,0,Not Parked,0,0,0,1.0,0,0
frc8749,2025,2025txwac,2025txwac_qm51,51,3/1/2025 12:47:00 AM,blue,frc7125,19,2,14,0,2,0,1,1,1,0,0,Outside,1,0,0,0,0,0,0,3.662740416747463,2,10.002590419632025,45.0,0,0,0,0,0,0,1,2,0,0,0,Parked,0,0,0,1.0,0,1
